cod_matricula,max_fecha_plano,max_fecha_sap,id_zre,cod_naturaleza_juridica,naturaleza_juridica,anio,mes,id_usuario
646047,2024-10-31,2005-02-24,001,0125,COMPRAVENTA,2024,10,103
646354,2024-04-30,2006-04-26,001,0125,COMPRAVENTA,2024,4,103
647060,2024-08-31,2013-10-01,001,0125,COMPRAVENTA,2024,8,103
647229,2025-01-31,2013-09-17,001,0125,COMPRAVENTA,2025,1,103
647311,2025-01-31,2013-09-17,001,0125,COMPRAVENTA,2025,1,103
647395,2024-10-31,2012-09-06,001,0125,COMPRAVENTA,2024,10,103
647576,2024-10-31,2023-03-23,001,0125,COMPRAVENTA,2024,10,103
647742,2024-06-30,2022-06-30,001,0125,COMPRAVENTA,2024,6,103
647967,2024-08-31,2022-04-26,001,0125,COMPRAVENTA,2024,8,103
648179,2025-01-31,2024-05-31,001,0125,COMPRAVENTA,2025,1,103
648240,2025-02-28,2016-12-19,001,0109,ADJUDICACION EN SUCESION,2025,2,103
648699,2024-08-31,2007-08-03,001,0125,COMPRAVENTA,2024,8,103
649177,2024-09-30,2021-08-03,001,0125,COMPRAVENTA,2024,9,103
649551,2023-11-30,2021-10-19,001,0125,COMPRAVENTA,2023,11,103
649667,2024-11-30,2015-12-09,001,0125,COMPRAVENTA,2024,11,103
650641,2024-04-30,2013-07-30,001,0125,COMPRAVENTA,2024,4,103
650797,2023-12-31,2004-08-18,001,0125,COMPRAVENTA,2023,12,103
650883,2023-12-31,2004-08-18,001,0125,COMPRAVENTA,2023,12,103
651256,2025-03-31,2012-02-29,001,0125,COMPRAVENTA,2025,3,103
652087,2025-03-31,2012-08-15,001,0125,COMPRAVENTA,2025,3,103
652251,2024-09-30,2022-05-25,001,0125,COMPRAVENTA,2024,9,103
652313,2025-03-31,2009-04-22,001,0125,COMPRAVENTA,2025,3,103
652406,2024-07-31,2018-11-29,001,0125,COMPRAVENTA,2024,7,103
653574,2024-09-30,2021-11-22,001,0125,COMPRAVENTA,2024,9,103
653938,2025-01-31,2015-04-10,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,1,103
654040,2025-01-31,2006-07-07,001,0125,COMPRAVENTA,2025,1,103
654067,2025-03-31,2025-03-10,001,0125,COMPRAVENTA,2025,3,103
654178,2024-08-31,2023-01-24,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2024,8,103
654365,2024-02-29,2023-09-07,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,2,103
654388,2024-07-31,2023-09-26,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,7,103
654407,2024-02-29,2023-09-07,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,2,103
654459,2024-08-31,2015-10-20,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,8,103
654523,2024-04-30,2023-12-27,001,0125,COMPRAVENTA,2024,4,103
654818,2024-11-30,2010-05-19,001,0125,COMPRAVENTA,2024,11,103
655131,2024-07-31,2017-03-30,001,0125,COMPRAVENTA,2024,7,103
655332,2024-06-30,2017-01-18,001,0113,ADJUDICACION LIQUIDACION SOCIEDAD PATRIMONIAL DE HECHO,2024,6,103
655500,2024-05-31,2023-09-05,001,0125,COMPRAVENTA,2024,5,103
656071,2024-07-31,2010-09-13,001,0125,COMPRAVENTA,2024,7,103
656162,2025-01-31,2015-04-08,001,0125,COMPRAVENTA,2025,1,103
656462,2024-07-31,2011-08-04,001,0125,COMPRAVENTA,2024,7,103
656580,2024-08-31,2018-12-18,001,0125,COMPRAVENTA,2024,8,103
656651,2025-01-31,2015-03-06,001,0125,COMPRAVENTA,2025,1,103
656779,2024-10-31,2009-03-26,001,0125,COMPRAVENTA,2024,10,103
656873,2024-05-31,2016-04-18,001,0125,COMPRAVENTA,2024,5,103
656952,2025-02-28,2017-12-04,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,2,103
657080,2023-12-31,2004-12-23,001,0125,COMPRAVENTA,2023,12,103
657164,2025-03-31,2012-07-13,001,0125,COMPRAVENTA,2025,3,103
657448,2025-02-28,2025-02-25,001,0125,COMPRAVENTA,2025,2,103
657457,2024-09-30,2024-09-27,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,9,103
657553,2024-05-31,2016-09-13,001,0125,COMPRAVENTA,2024,5,103
657855,2024-06-30,2016-04-26,001,0125,COMPRAVENTA,2024,6,103
657954,2025-01-31,2014-11-25,001,0125,COMPRAVENTA,2025,1,103
658045,2024-07-31,2010-07-21,001,0109,ADJUDICACION EN SUCESION,2024,7,103
658086,2025-01-31,2020-07-23,001,0125,COMPRAVENTA,2025,1,103
658128,2025-01-31,2024-07-24,001,0125,COMPRAVENTA,2025,1,103
658511,2024-12-31,2014-09-04,001,0125,COMPRAVENTA,2024,12,103
658991,2024-05-31,2007-08-22,001,0125,COMPRAVENTA,2024,5,103
659169,2025-03-31,2006-04-05,001,0125,COMPRAVENTA,2025,3,103
659423,2024-10-31,2023-09-27,001,0109,ADJUDICACION EN SUCESION,2024,10,103
659514,2024-10-31,2014-02-13,001,0125,COMPRAVENTA,2024,10,103
659858,2024-01-31,2024-01-17,001,0125,COMPRAVENTA,2024,1,103
660028,2023-11-30,2007-04-23,001,0125,COMPRAVENTA,2023,11,103
660107,2024-12-31,2017-10-02,001,0125,COMPRAVENTA,2024,12,103
660643,2024-08-31,2010-06-22,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,8,103
660882,2023-12-31,2011-09-09,001,0125,COMPRAVENTA,2023,12,103
661636,2024-06-30,2016-08-08,001,0125,COMPRAVENTA,2024,6,103
662003,2024-05-31,2014-10-31,001,0125,COMPRAVENTA,2024,5,103
662402,2024-12-31,2009-04-14,001,0125,COMPRAVENTA,2024,12,103
662780,2025-01-31,2004-11-22,001,0125,COMPRAVENTA,2025,1,103
662859,2025-02-28,2022-01-19,001,0125,COMPRAVENTA,2025,2,103
662898,2025-02-28,2022-02-03,001,0125,COMPRAVENTA,2025,2,103
663007,2024-12-31,2017-06-07,001,0125,COMPRAVENTA,2024,12,103
663131,2024-09-30,2017-04-20,001,0125,COMPRAVENTA,2024,9,103
663777,2024-04-30,2021-08-10,001,0125,COMPRAVENTA,2024,4,103
663928,2024-09-30,2024-09-18,001,0169,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA NO FAMILIAR,2024,9,103
664167,2024-12-31,2005-01-27,001,0125,COMPRAVENTA,2024,12,103
664214,2024-12-31,2005-01-27,001,0125,COMPRAVENTA,2024,12,103
664380,2023-11-30,2017-08-31,001,0125,COMPRAVENTA,2023,11,103
665238,2024-05-31,2005-02-01,001,0109,ADJUDICACION EN SUCESION,2024,5,103
665602,2025-02-28,2022-10-26,001,0125,COMPRAVENTA,2025,2,103
665678,2024-12-31,2008-02-21,001,0125,COMPRAVENTA,2024,12,103
665767,2024-05-31,2015-11-26,001,0125,COMPRAVENTA,2024,5,103
666039,2024-07-31,2023-09-20,001,0125,COMPRAVENTA,2024,7,103
666255,2024-07-31,2023-06-06,001,0125,COMPRAVENTA,2024,7,103
666347,2024-12-31,2014-09-04,001,0109,ADJUDICACION EN SUCESION,2024,12,103
666451,2025-03-31,2012-09-21,001,0125,COMPRAVENTA,2025,3,103
666483,2024-08-31,2013-10-01,001,0125,COMPRAVENTA,2024,8,103
666531,2025-03-31,2012-09-21,001,0125,COMPRAVENTA,2025,3,103
666587,2025-02-28,2025-02-18,001,0125,COMPRAVENTA,2025,2,103
666647,2024-05-31,2017-02-28,001,0125,COMPRAVENTA,2024,5,103
666821,2024-09-30,2009-10-09,001,0109,ADJUDICACION EN SUCESION,2024,9,103
667677,2024-05-31,2008-02-20,001,0125,COMPRAVENTA,2024,5,103
668206,2024-08-31,2017-05-25,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,8,103
668269,2024-06-30,2016-06-09,001,0109,ADJUDICACION EN SUCESION,2024,6,103
668364,2024-01-31,2024-01-23,001,0125,COMPRAVENTA,2024,1,103
668394,2024-01-31,2024-01-23,001,0125,COMPRAVENTA,2024,1,103
669172,2024-08-31,2014-08-04,001,0125,COMPRAVENTA,2024,8,103
669234,2024-08-31,2014-08-04,001,0125,COMPRAVENTA,2024,8,103
669537,2024-10-31,2011-05-04,001,0125,COMPRAVENTA,2024,10,103
669625,2025-02-28,2023-12-15,001,0125,COMPRAVENTA,2025,2,103
670095,2024-11-30,2014-04-22,001,0125,COMPRAVENTA,2024,11,103
670657,2024-08-31,2009-12-01,001,0125,COMPRAVENTA,2024,8,103
670979,2024-08-31,2024-04-23,001,0125,COMPRAVENTA,2024,8,103
671629,2025-02-28,2004-03-08,001,0125,COMPRAVENTA,2025,2,103
671939,2025-01-31,2023-07-24,001,0109,ADJUDICACION EN SUCESION,2025,1,103
672376,2024-04-30,2023-04-26,001,0125,COMPRAVENTA,2024,4,103
672514,2025-02-28,2004-11-16,001,0125,COMPRAVENTA,2025,2,103
672628,2024-11-30,2014-11-13,001,0125,COMPRAVENTA,2024,11,103
673283,2024-10-31,2016-08-18,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,10,103
673387,2025-02-28,2016-05-19,001,0125,COMPRAVENTA,2025,2,103
673440,2025-02-28,2016-05-19,001,0125,COMPRAVENTA,2025,2,103
674110,2025-03-31,2009-10-20,001,0125,COMPRAVENTA,2025,3,103
674205,2024-04-30,2017-01-13,001,0125,COMPRAVENTA,2024,4,103
674336,2024-09-30,2018-03-07,001,0125,COMPRAVENTA,2024,9,103
674561,2025-03-31,2007-09-03,001,0125,COMPRAVENTA,2025,3,103
674682,2025-03-31,2007-09-03,001,0125,COMPRAVENTA,2025,3,103
674997,2024-04-30,2023-07-13,001,0144,PERMUTA,2024,4,103
675160,2024-07-31,2024-07-10,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,7,103
675298,2024-09-30,2009-07-28,001,0125,COMPRAVENTA,2024,9,103
676532,2025-03-31,2021-12-23,001,0125,COMPRAVENTA,2025,3,103
676832,2024-05-31,2020-09-02,001,0125,COMPRAVENTA,2024,5,103
676997,2024-11-30,2020-03-12,001,0125,COMPRAVENTA,2024,11,103
677267,2023-11-30,2021-07-26,001,0125,COMPRAVENTA,2023,11,103
677377,2025-02-28,2024-09-04,001,0125,COMPRAVENTA,2025,2,103
677525,2024-08-31,2014-09-16,001,0125,COMPRAVENTA,2024,8,103
677593,2025-02-28,2008-09-22,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,2,103
677704,2025-03-31,2021-08-13,001,0125,COMPRAVENTA,2025,3,103
677736,2025-01-31,2019-08-12,001,0125,COMPRAVENTA,2025,1,103
677760,2025-01-31,2019-08-12,001,0125,COMPRAVENTA,2025,1,103
678060,2024-09-30,2024-09-25,001,0125,COMPRAVENTA,2024,9,103
678233,2024-06-30,2017-01-27,001,0109,ADJUDICACION EN SUCESION,2024,6,103
678957,2023-11-30,2019-07-04,001,0125,COMPRAVENTA,2023,11,103
679244,2023-12-31,2017-02-10,001,0125,COMPRAVENTA,2023,12,103
679267,2023-12-31,2017-02-10,001,0125,COMPRAVENTA,2023,12,103
679685,2024-05-31,2020-02-17,001,0125,COMPRAVENTA,2024,5,103
680375,2025-03-31,2013-03-04,001,0125,COMPRAVENTA,2025,3,103
680848,2024-08-31,2010-09-15,001,0125,COMPRAVENTA,2024,8,103
681132,2024-12-31,2024-02-06,001,0125,COMPRAVENTA,2024,12,103
682458,2024-11-30,2005-07-27,001,0125,COMPRAVENTA,2024,11,103
682800,2025-01-31,2018-01-11,001,0125,COMPRAVENTA,2025,1,103
682860,2024-07-31,2021-03-26,001,0169,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA NO FAMILIAR,2024,7,103
683129,2024-11-30,2016-06-01,001,0125,COMPRAVENTA,2024,11,103
683197,2024-07-31,2016-12-27,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,7,103
683370,2025-03-31,2017-03-14,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,3,103
683495,2024-08-31,2014-08-11,001,0125,COMPRAVENTA,2024,8,103
683540,2024-08-31,2023-09-07,001,0125,COMPRAVENTA,2024,8,103
683726,2024-07-31,2022-09-19,001,0125,COMPRAVENTA,2024,7,103
684146,2024-05-31,2020-05-28,001,0125,COMPRAVENTA,2024,5,103
684370,2024-07-31,2006-10-26,001,0125,COMPRAVENTA,2024,7,103
684716,2025-02-28,2017-02-07,001,0125,COMPRAVENTA,2025,2,103
686396,2024-07-31,2024-02-15,001,0125,COMPRAVENTA,2024,7,103
687325,2024-09-30,2006-11-10,001,0125,COMPRAVENTA,2024,9,103
687566,2023-12-31,2015-03-25,001,0125,COMPRAVENTA,2023,12,103
688600,2024-06-30,2007-07-24,001,0125,COMPRAVENTA,2024,6,103
689028,2024-05-31,2024-05-17,001,0125,COMPRAVENTA,2024,5,103
689144,2024-07-31,2015-08-21,001,0125,COMPRAVENTA,2024,7,103
690019,2024-12-31,2017-01-05,001,0109,ADJUDICACION EN SUCESION,2024,12,103
690044,2024-09-30,2019-01-22,001,0125,COMPRAVENTA,2024,9,103
690702,2025-03-31,2015-09-25,001,0125,COMPRAVENTA,2025,3,103
691703,2025-01-31,2016-12-19,001,0125,COMPRAVENTA,2025,1,103
692114,2025-03-31,2020-02-17,001,0125,COMPRAVENTA,2025,3,103
692334,2024-01-31,2024-01-17,001,0125,COMPRAVENTA,2024,1,103
692877,2024-12-31,2015-12-01,001,0125,COMPRAVENTA,2024,12,103
692898,2024-12-31,2024-07-25,001,0125,COMPRAVENTA,2024,12,103
693317,2023-11-30,2006-02-24,001,0125,COMPRAVENTA,2023,11,103
693500,2024-12-31,2014-10-27,001,0109,ADJUDICACION EN SUCESION,2024,12,103
694753,2024-01-31,2015-06-05,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,1,103
694849,2025-02-28,2022-05-31,001,0125,COMPRAVENTA,2025,2,103
695157,2025-02-28,2008-08-12,001,0125,COMPRAVENTA,2025,2,103
695302,2025-01-31,2016-12-28,001,0125,COMPRAVENTA,2025,1,103
695411,2024-07-31,2015-08-14,001,0125,COMPRAVENTA,2024,7,103
695446,2024-12-31,2021-08-23,001,0125,COMPRAVENTA,2024,12,103
695751,2024-06-30,2015-11-30,001,0125,COMPRAVENTA,2024,6,103
695778,2024-06-30,2015-11-30,001,0125,COMPRAVENTA,2024,6,103
695801,2024-09-30,2023-05-25,001,0125,COMPRAVENTA,2024,9,103
696268,2024-10-31,2010-01-28,001,0125,COMPRAVENTA,2024,10,103
696588,2024-04-30,2019-01-28,001,0125,COMPRAVENTA,2024,4,103
697568,2024-06-30,2016-03-08,001,0125,COMPRAVENTA,2024,6,103
697660,2025-01-31,2016-11-28,001,0125,COMPRAVENTA,2025,1,103
697672,2024-06-30,2024-03-04,001,0125,COMPRAVENTA,2024,6,103
698021,2023-11-30,2009-07-17,001,0125,COMPRAVENTA,2023,11,103
698056,2023-11-30,2009-07-17,001,0125,COMPRAVENTA,2023,11,103
699497,2025-03-31,2015-10-01,001,0125,COMPRAVENTA,2025,3,103
699813,2025-02-28,2018-09-28,001,0125,COMPRAVENTA,2025,2,103
699882,2025-02-28,2017-07-10,001,0125,COMPRAVENTA,2025,2,103
699969,2024-12-31,2019-01-11,001,0125,COMPRAVENTA,2024,12,103
700076,2024-12-31,2006-11-29,001,0125,COMPRAVENTA,2024,12,103
701060,2024-04-30,2011-12-06,001,0125,COMPRAVENTA,2024,4,103
701495,2024-05-31,2006-07-18,001,0125,COMPRAVENTA,2024,5,103
701584,2025-01-31,2017-07-19,001,0125,COMPRAVENTA,2025,1,103
705588,2025-03-31,2020-02-19,001,0125,COMPRAVENTA,2025,3,103
706852,2024-07-31,2009-07-10,001,0125,COMPRAVENTA,2024,7,103
707301,2025-03-31,2025-03-27,001,0125,COMPRAVENTA,2025,3,103
707417,2023-12-31,2022-10-27,001,0125,COMPRAVENTA,2023,12,103
707469,2024-11-30,2024-03-04,001,0125,COMPRAVENTA,2024,11,103
707854,2024-07-31,2016-09-09,001,0125,COMPRAVENTA,2024,7,103
707877,2024-11-30,2008-10-06,001,0125,COMPRAVENTA,2024,11,103
707928,2024-07-31,2016-09-09,001,0125,COMPRAVENTA,2024,7,103
707985,2025-01-31,2014-10-22,001,0125,COMPRAVENTA,2025,1,103
708074,2025-01-31,2014-10-22,001,0125,COMPRAVENTA,2025,1,103
708237,2024-09-30,2011-03-03,001,0125,COMPRAVENTA,2024,9,103
709350,2024-05-31,2016-07-15,001,0125,COMPRAVENTA,2024,5,103
709571,2025-03-31,2006-09-11,001,0125,COMPRAVENTA,2025,3,103
709854,2025-03-31,2021-07-22,001,0125,COMPRAVENTA,2025,3,103
709925,2024-04-30,2013-10-10,001,0125,COMPRAVENTA,2024,4,103
710154,2024-12-31,2021-09-14,001,0125,COMPRAVENTA,2024,12,103
710177,2024-11-30,2018-04-23,001,0125,COMPRAVENTA,2024,11,103
710704,2024-11-30,2011-10-19,001,0125,COMPRAVENTA,2024,11,103
711296,2025-03-31,2012-11-29,001,0125,COMPRAVENTA,2025,3,103
711686,2024-08-31,2011-10-12,001,0125,COMPRAVENTA,2024,8,103
711964,2024-07-31,2007-03-07,001,0125,COMPRAVENTA,2024,7,103
712667,2024-07-31,2005-10-19,001,0125,COMPRAVENTA,2024,7,103
713710,2024-09-30,2023-06-09,001,0125,COMPRAVENTA,2024,9,103
713767,2024-09-30,2010-08-10,001,0125,COMPRAVENTA,2024,9,103
714481,2024-07-31,2012-05-22,001,0108,ADJUDICACION EN REMATE,2024,7,103
715264,2024-01-31,2023-03-28,001,0125,COMPRAVENTA,2024,1,103
715314,2024-01-31,2023-03-28,001,0125,COMPRAVENTA,2024,1,103
715928,2024-05-31,2024-03-04,001,0125,COMPRAVENTA,2024,5,103
716409,2025-02-28,2018-11-16,001,0125,COMPRAVENTA,2025,2,103
716842,2023-11-30,2005-04-21,001,0125,COMPRAVENTA,2023,11,103
717109,2025-01-31,2017-05-04,001,0125,COMPRAVENTA,2025,1,103
717563,2024-06-30,2019-10-02,001,0125,COMPRAVENTA,2024,6,103
717933,2024-07-31,2014-12-04,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,7,103
718160,2024-05-31,2024-04-24,001,0125,COMPRAVENTA,2024,5,103
718897,2025-01-31,2013-09-09,001,0125,COMPRAVENTA,2025,1,103
719198,2024-08-31,2010-10-27,001,0125,COMPRAVENTA,2024,8,103
720452,2024-06-30,2024-06-26,001,0109,ADJUDICACION EN SUCESION,2024,6,103
720493,2024-07-31,2004-12-28,001,0125,COMPRAVENTA,2024,7,103
720496,2024-07-31,2004-12-28,001,0125,COMPRAVENTA,2024,7,103
720508,2024-06-30,2012-02-27,001,0125,COMPRAVENTA,2024,6,103
720769,2025-03-31,2018-05-29,001,0125,COMPRAVENTA,2025,3,103
720824,2024-11-30,2018-12-05,001,0125,COMPRAVENTA,2024,11,103
720872,2024-05-31,2020-11-27,001,0125,COMPRAVENTA,2024,5,103
721170,2025-02-28,2015-10-16,001,0125,COMPRAVENTA,2025,2,103
721194,2025-02-28,2015-10-16,001,0125,COMPRAVENTA,2025,2,103
721483,2024-09-30,2008-02-12,001,0125,COMPRAVENTA,2024,9,103
721520,2024-09-30,2007-10-24,001,0125,COMPRAVENTA,2024,9,103
722289,2024-07-31,2013-07-23,001,0125,COMPRAVENTA,2024,7,103
723827,2024-08-31,2018-03-23,001,0125,COMPRAVENTA,2024,8,103
725391,2024-11-30,2006-07-05,001,0125,COMPRAVENTA,2024,11,103
725489,2024-05-31,2016-12-28,001,0125,COMPRAVENTA,2024,5,103
725782,2024-05-31,2012-03-21,001,0125,COMPRAVENTA,2024,5,103
725868,2023-11-30,2023-10-09,001,0125,COMPRAVENTA,2023,11,103
726409,2024-08-31,2009-12-15,001,0125,COMPRAVENTA,2024,8,103
727961,2025-03-31,2015-11-23,001,0125,COMPRAVENTA,2025,3,103
727964,2025-03-31,2015-11-23,001,0125,COMPRAVENTA,2025,3,103
727967,2025-03-31,2015-11-23,001,0125,COMPRAVENTA,2025,3,103
728104,2023-11-30,2010-12-21,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2023,11,103
728431,2024-12-31,2005-09-05,001,0109,ADJUDICACION EN SUCESION,2024,12,103
728456,2024-12-31,2010-01-22,001,0109,ADJUDICACION EN SUCESION,2024,12,103
729149,2025-03-31,2010-01-20,001,0125,COMPRAVENTA,2025,3,103
729968,2024-07-31,2024-03-06,001,0125,COMPRAVENTA,2024,7,103
730438,2024-09-30,2012-10-17,001,0124,CESION OBLIGATORIA DE ZONAS CON DESTINO A USO PUBLICO,2024,9,103
730742,2024-10-31,2016-05-23,001,0125,COMPRAVENTA,2024,10,103
730768,2025-03-31,2022-01-27,001,0125,COMPRAVENTA,2025,3,103
731097,2024-09-30,2011-10-25,001,0125,COMPRAVENTA,2024,9,103
731212,2024-05-31,2021-02-04,001,0125,COMPRAVENTA,2024,5,103
731240,2024-10-31,2022-05-16,001,0125,COMPRAVENTA,2024,10,103
732413,2025-03-31,2025-01-30,001,0125,COMPRAVENTA,2025,3,103
732916,2024-06-30,2015-09-24,001,0125,COMPRAVENTA,2024,6,103
732934,2024-05-31,2012-10-31,001,0125,COMPRAVENTA,2024,5,103
733068,2025-03-31,2007-10-24,001,0125,COMPRAVENTA,2025,3,103
733158,2025-03-31,2007-10-24,001,0125,COMPRAVENTA,2025,3,103
733169,2025-03-31,2007-10-24,001,0125,COMPRAVENTA,2025,3,103
734166,2024-12-31,2015-04-20,001,0125,COMPRAVENTA,2024,12,103
734183,2024-08-31,2014-10-30,001,0125,COMPRAVENTA,2024,8,103
734225,2024-09-30,2023-10-09,001,0125,COMPRAVENTA,2024,9,103
734470,2023-12-31,2010-06-04,001,0125,COMPRAVENTA,2023,12,103
734518,2024-02-29,2024-02-09,001,0125,COMPRAVENTA,2024,2,103
734665,2025-02-28,2015-06-18,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,2,103
734966,2024-05-31,2018-12-18,001,0125,COMPRAVENTA,2024,5,103
735752,2025-03-31,2006-06-23,001,0125,COMPRAVENTA,2025,3,103
735979,2025-02-28,2012-12-13,001,0125,COMPRAVENTA,2025,2,103
736131,2024-11-30,2024-05-15,001,0125,COMPRAVENTA,2024,11,103
736872,2025-02-28,2024-05-02,001,0125,COMPRAVENTA,2025,2,103
737272,2024-07-31,2017-12-18,001,0125,COMPRAVENTA,2024,7,103
737493,2025-03-31,2006-10-04,001,0125,COMPRAVENTA,2025,3,103
737714,2025-02-28,2019-08-05,001,0125,COMPRAVENTA,2025,2,103
737797,2025-02-28,2009-05-13,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,2,103
737889,2025-02-28,2019-08-05,001,0125,COMPRAVENTA,2025,2,103
738174,2024-05-31,2023-07-05,001,0125,COMPRAVENTA,2024,5,103
738448,2025-03-31,2019-08-27,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,3,103
738631,2024-04-30,2015-03-16,001,0125,COMPRAVENTA,2024,4,103
739174,2025-03-31,2016-12-29,001,0125,COMPRAVENTA,2025,3,103
739853,2023-11-30,2023-11-23,001,0125,COMPRAVENTA,2023,11,103
740154,2025-01-31,2023-06-14,001,0125,COMPRAVENTA,2025,1,103
740244,2024-09-30,2021-12-14,001,0125,COMPRAVENTA,2024,9,103
740566,2024-12-31,2015-04-24,001,0125,COMPRAVENTA,2024,12,103
740771,2025-02-28,2007-07-17,001,0125,COMPRAVENTA,2025,2,103
741086,2025-02-28,2023-01-19,001,0125,COMPRAVENTA,2025,2,103
741106,2025-01-31,2017-02-28,001,0125,COMPRAVENTA,2025,1,103
741118,2025-02-28,2023-04-21,001,0125,COMPRAVENTA,2025,2,103
741741,2024-07-31,2004-06-02,001,0125,COMPRAVENTA,2024,7,103
742341,2023-11-30,2009-02-02,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2023,11,103
742371,2025-01-31,2011-02-23,001,0125,COMPRAVENTA,2025,1,103
742749,2025-01-31,2014-07-15,001,0125,COMPRAVENTA,2025,1,103
743173,2024-01-31,2024-01-26,001,0164,TRANSFERENCIA DE DOMINIO A TITULO DE BENEFICIO EN FIDUCIA MERCANTIL,2024,1,103
743289,2023-11-30,2012-07-03,001,0125,COMPRAVENTA,2023,11,103
743324,2023-11-30,2015-01-20,001,0125,COMPRAVENTA,2023,11,103
743598,2025-01-31,2009-03-20,001,0125,COMPRAVENTA,2025,1,103
743898,2024-07-31,2015-08-21,001,0125,COMPRAVENTA,2024,7,103
744393,2024-09-30,2009-03-30,001,0125,COMPRAVENTA,2024,9,103
744464,2024-11-30,2018-06-19,001,0125,COMPRAVENTA,2024,11,103
745534,2024-05-31,2019-03-04,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,5,103
745767,2024-09-30,2012-10-17,001,0124,CESION OBLIGATORIA DE ZONAS CON DESTINO A USO PUBLICO,2024,9,103
746077,2024-11-30,2022-02-17,001,0125,COMPRAVENTA,2024,11,103
746217,2024-07-31,2024-07-25,001,0125,COMPRAVENTA,2024,7,103
746635,2024-07-31,2014-10-15,001,0125,COMPRAVENTA,2024,7,103
746650,2024-08-31,2011-11-28,001,0125,COMPRAVENTA,2024,8,103
746900,2025-02-28,2017-01-24,001,0125,COMPRAVENTA,2025,2,103
746967,2025-03-31,2017-10-17,001,0125,COMPRAVENTA,2025,3,103
747366,2025-03-31,2007-02-24,001,0125,COMPRAVENTA,2025,3,103
747425,2024-04-30,2024-01-24,001,0125,COMPRAVENTA,2024,4,103
747444,2024-12-31,2024-02-26,001,0125,COMPRAVENTA,2024,12,103
748068,2023-11-30,2005-11-23,001,0125,COMPRAVENTA,2023,11,103
748447,2024-10-31,2024-05-29,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,10,103
749079,2024-12-31,2007-09-13,001,0109,ADJUDICACION EN SUCESION,2024,12,103
749534,2024-07-31,2023-10-06,001,0109,ADJUDICACION EN SUCESION,2024,7,103
749537,2024-07-31,2023-10-06,001,0109,ADJUDICACION EN SUCESION,2024,7,103
749540,2024-07-31,2023-10-06,001,0109,ADJUDICACION EN SUCESION,2024,7,103
749580,2025-03-31,2016-10-18,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,3,103
749634,2025-03-31,2016-10-18,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,3,103
749895,2025-03-31,2018-01-18,001,0125,COMPRAVENTA,2025,3,103
750318,2024-06-30,2013-06-06,001,0125,COMPRAVENTA,2024,6,103
750669,2025-01-31,2006-01-23,001,0125,COMPRAVENTA,2025,1,103
750764,2024-12-31,2006-03-23,001,0125,COMPRAVENTA,2024,12,103
751027,2024-09-30,2005-11-02,001,0125,COMPRAVENTA,2024,9,103
751177,2024-09-30,2023-05-24,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,9,103
751580,2024-07-31,2024-07-30,001,0125,COMPRAVENTA,2024,7,103
752263,2025-02-28,2024-07-23,001,0125,COMPRAVENTA,2025,2,103
