cod_matricula,max_fecha_plano,max_fecha_sap,id_zre,cod_naturaleza_juridica,naturaleza_juridica,anio,mes,id_usuario
418264,2025-03-31,2015-09-21,001,0125,COMPRAVENTA,2025,3,110
419411,2024-12-31,2017-08-08,001,0125,COMPRAVENTA,2024,12,110
420438,2024-04-30,2012-06-12,001,0125,COMPRAVENTA,2024,4,110
421123,2024-09-30,2011-01-18,001,0125,COMPRAVENTA,2024,9,110
421784,2023-11-30,2019-09-11,001,0125,COMPRAVENTA,2023,11,110
422679,2023-11-30,2015-11-12,001,0125,COMPRAVENTA,2023,11,110
422860,2025-01-31,2010-08-13,001,0125,COMPRAVENTA,2025,1,110
423151,2024-12-31,2006-12-05,001,0125,COMPRAVENTA,2024,12,110
423486,2024-07-31,2024-07-30,01N,0109,ADJUDICACION EN SUCESION,2024,7,110
423768,2025-03-31,2014-02-24,001,0109,ADJUDICACION EN SUCESION,2025,3,110
423974,2024-07-31,2011-06-07,001,0125,COMPRAVENTA,2024,7,110
424603,2024-01-31,2014-10-07,001,0146,RATIFICACION CONTRATO,2024,1,110
424606,2024-01-31,2024-01-03,001,0146,RATIFICACION CONTRATO,2024,1,110
424609,2025-03-31,2013-08-22,001,0125,COMPRAVENTA,2025,3,110
424615,2024-01-31,2021-12-15,001,0146,RATIFICACION CONTRATO,2024,1,110
424618,2024-01-31,2022-02-02,001,0146,RATIFICACION CONTRATO,2024,1,110
424621,2024-01-31,2011-08-12,001,0146,RATIFICACION CONTRATO,2024,1,110
424627,2024-01-31,2018-03-21,001,0146,RATIFICACION CONTRATO,2024,1,110
424631,2024-01-31,2023-08-10,001,0146,RATIFICACION CONTRATO,2024,1,110
424634,2024-01-31,2023-09-19,001,0146,RATIFICACION CONTRATO,2024,1,110
424637,2024-01-31,2018-08-30,001,0146,RATIFICACION CONTRATO,2024,1,110
424640,2024-02-29,2021-12-22,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,2,110
424647,2024-01-31,2020-11-24,001,0146,RATIFICACION CONTRATO,2024,1,110
424650,2024-01-31,2020-08-31,001,0146,RATIFICACION CONTRATO,2024,1,110
424653,2024-01-31,2023-06-09,001,0146,RATIFICACION CONTRATO,2024,1,110
424657,2024-01-31,2015-02-23,001,0146,RATIFICACION CONTRATO,2024,1,110
424660,2024-01-31,2017-12-18,001,0146,RATIFICACION CONTRATO,2024,1,110
424663,2024-01-31,2014-11-12,001,0146,RATIFICACION CONTRATO,2024,1,110
424666,2024-01-31,2018-01-19,001,0146,RATIFICACION CONTRATO,2024,1,110
425454,2024-07-31,2009-05-28,01N,0109,ADJUDICACION EN SUCESION,2024,7,110
426262,2024-10-31,2023-04-26,001,0125,COMPRAVENTA,2024,10,110
426319,2024-10-31,2023-04-26,001,0125,COMPRAVENTA,2024,10,110
426984,2023-11-30,2023-11-14,01N,0125,COMPRAVENTA,2023,11,110
427099,2024-07-31,2013-09-03,001,0125,COMPRAVENTA,2024,7,110
428233,2024-09-30,2018-10-18,001,0125,COMPRAVENTA,2024,9,110
428252,2024-09-30,2024-09-25,001,0109,ADJUDICACION EN SUCESION,2024,9,110
428411,2024-09-30,2009-11-26,001,0125,COMPRAVENTA,2024,9,110
428793,2025-02-28,2025-02-21,001,0125,COMPRAVENTA,2025,2,110
429311,2024-01-31,2020-11-06,01N,0125,COMPRAVENTA,2024,1,110
430111,2025-01-31,2025-01-23,01N,0125,COMPRAVENTA,2025,1,110
430119,2024-11-30,2024-11-19,01N,0125,COMPRAVENTA,2024,11,110
430134,2024-07-31,2024-07-17,01N,0125,COMPRAVENTA,2024,7,110
430139,2024-07-31,2024-07-17,01N,0125,COMPRAVENTA,2024,7,110
430338,2025-02-28,2016-01-13,01N,0108,ADJUDICACION EN REMATE,2025,2,110
430714,2024-05-31,2022-03-09,001,0125,COMPRAVENTA,2024,5,110
431624,2024-04-30,2007-03-13,001,0125,COMPRAVENTA,2024,4,110
432932,2023-11-30,2014-02-04,001,0125,COMPRAVENTA,2023,11,110
433154,2025-03-31,2011-05-19,001,0125,COMPRAVENTA,2025,3,110
433258,2025-03-31,2015-12-09,001,0125,COMPRAVENTA,2025,3,110
433964,2024-11-30,2006-11-01,001,0125,COMPRAVENTA,2024,11,110
434203,2024-12-31,2024-10-31,001,0125,COMPRAVENTA,2024,12,110
434400,2023-11-30,2020-02-24,01N,0125,COMPRAVENTA,2023,11,110
434439,2025-03-31,2019-08-08,01N,0125,COMPRAVENTA,2025,3,110
434623,2024-07-31,2015-06-01,01N,0125,COMPRAVENTA,2024,7,110
434928,2025-02-28,2009-12-18,001,0125,COMPRAVENTA,2025,2,110
436076,2024-12-31,2024-12-16,001,0109,ADJUDICACION EN SUCESION,2024,12,110
436819,2024-12-31,2023-07-04,01N,0125,COMPRAVENTA,2024,12,110
439381,2024-11-30,2017-07-28,01N,0125,COMPRAVENTA,2024,11,110
439815,2025-03-31,2025-03-27,001,0125,COMPRAVENTA,2025,3,110
439974,2024-08-31,2011-06-16,001,0125,COMPRAVENTA,2024,8,110
440224,2024-09-30,2023-03-16,001,0125,COMPRAVENTA,2024,9,110
440283,2024-09-30,2023-03-16,001,0125,COMPRAVENTA,2024,9,110
440740,2024-06-30,2005-10-21,001,0125,COMPRAVENTA,2024,6,110
441025,2025-03-31,2005-12-09,001,0125,COMPRAVENTA,2025,3,110
442411,2024-10-31,2024-10-18,01N,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,10,110
442497,2024-06-30,2006-05-31,001,0125,COMPRAVENTA,2024,6,110
442901,2023-12-31,2022-06-07,001,0125,COMPRAVENTA,2023,12,110
443558,2023-12-31,2023-01-31,01N,0125,COMPRAVENTA,2023,12,110
444781,2024-10-31,2024-10-25,01N,0109,ADJUDICACION EN SUCESION,2024,10,110
445564,2025-01-31,2015-08-06,001,0125,COMPRAVENTA,2025,1,110
445598,2024-10-31,2023-04-21,001,0125,COMPRAVENTA,2024,10,110
446097,2024-08-31,2008-06-09,01N,0125,COMPRAVENTA,2024,8,110
446194,2024-10-31,2019-01-30,001,0125,COMPRAVENTA,2024,10,110
446403,2025-03-31,2005-11-17,001,0125,COMPRAVENTA,2025,3,110
446431,2025-01-31,2018-12-19,001,0125,COMPRAVENTA,2025,1,110
446441,2025-01-31,2017-08-14,001,0125,COMPRAVENTA,2025,1,110
446502,2025-01-31,2012-11-13,001,0125,COMPRAVENTA,2025,1,110
446509,2025-01-31,2014-08-11,001,0125,COMPRAVENTA,2025,1,110
446832,2024-12-31,2017-09-20,001,0125,COMPRAVENTA,2024,12,110
447069,2024-09-30,2006-05-09,001,0125,COMPRAVENTA,2024,9,110
447097,2025-03-31,2024-01-17,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,3,110
447991,2023-11-30,2016-09-06,001,0125,COMPRAVENTA,2023,11,110
449215,2025-03-31,2024-08-08,001,0125,COMPRAVENTA,2025,3,110
451022,2024-01-31,2022-06-24,001,0125,COMPRAVENTA,2024,1,110
451032,2023-11-30,2014-06-04,001,0125,COMPRAVENTA,2023,11,110
451070,2024-01-31,2022-06-24,001,0125,COMPRAVENTA,2024,1,110
451650,2025-01-31,2010-10-12,01N,0125,COMPRAVENTA,2025,1,110
452705,2024-09-30,2019-02-27,001,0125,COMPRAVENTA,2024,9,110
454027,2024-10-31,2003-11-12,001,0125,COMPRAVENTA,2024,10,110
454144,2024-12-31,2017-09-21,001,0125,COMPRAVENTA,2024,12,110
455252,2024-07-31,2024-07-24,01N,0109,ADJUDICACION EN SUCESION,2024,7,110
455647,2024-11-30,2012-08-17,001,0125,COMPRAVENTA,2024,11,110
456030,2024-02-29,2024-02-28,01N,0125,COMPRAVENTA,2024,2,110
456120,2025-03-31,2004-02-17,001,0125,COMPRAVENTA,2025,3,110
456204,2024-10-31,2004-02-20,001,0125,COMPRAVENTA,2024,10,110
456518,2025-03-31,2021-06-15,001,0125,COMPRAVENTA,2025,3,110
456774,2024-12-31,2024-09-23,001,0125,COMPRAVENTA,2024,12,110
458467,2024-09-30,2013-07-11,001,0125,COMPRAVENTA,2024,9,110
459946,2024-09-30,2013-02-20,01N,0125,COMPRAVENTA,2024,9,110
460066,2024-06-30,2023-05-03,001,0125,COMPRAVENTA,2024,6,110
460593,2024-06-30,2016-04-06,001,0125,COMPRAVENTA,2024,6,110
460614,2023-11-30,2008-04-24,001,0146,RATIFICACION CONTRATO,2023,11,110
461151,2024-06-30,2014-06-26,001,0125,COMPRAVENTA,2024,6,110
461637,2025-02-28,2022-07-21,001,0109,ADJUDICACION EN SUCESION,2025,2,110
463039,2024-08-31,2017-05-08,001,0125,COMPRAVENTA,2024,8,110
463239,2024-01-31,2020-02-21,001,0125,COMPRAVENTA,2024,1,110
463430,2025-03-31,2019-05-27,001,0125,COMPRAVENTA,2025,3,110
463484,2025-03-31,2019-05-27,001,0125,COMPRAVENTA,2025,3,110
463919,2024-05-31,2019-10-11,001,0125,COMPRAVENTA,2024,5,110
464253,2024-11-30,2018-03-09,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,11,110
464290,2025-01-31,2024-07-23,01N,0125,COMPRAVENTA,2025,1,110
464606,2023-11-30,2006-09-19,001,0125,COMPRAVENTA,2023,11,110
465212,2024-05-31,2021-01-19,01N,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,5,110
465510,2024-07-31,2024-07-12,01N,0125,COMPRAVENTA,2024,7,110
465638,2024-12-31,2024-02-27,01N,0125,COMPRAVENTA,2024,12,110
465976,2023-11-30,2023-09-11,001,0125,COMPRAVENTA,2023,11,110
466314,2024-09-30,2015-03-19,001,0125,COMPRAVENTA,2024,9,110
466619,2025-01-31,2015-10-07,01N,0125,COMPRAVENTA,2025,1,110
467194,2024-12-31,2022-12-05,001,0125,COMPRAVENTA,2024,12,110
467712,2024-08-31,2024-03-18,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,8,110
469378,2025-02-28,2016-10-27,01N,0144,PERMUTA,2025,2,110
469486,2025-01-31,2006-06-01,001,0125,COMPRAVENTA,2025,1,110
469553,2024-08-31,2020-10-22,001,0125,COMPRAVENTA,2024,8,110
469982,2025-01-31,2004-06-09,01N,0109,ADJUDICACION EN SUCESION,2025,1,110
470755,2023-12-31,2019-06-17,01N,0125,COMPRAVENTA,2023,12,110
471147,2024-06-30,2004-08-31,001,0125,COMPRAVENTA,2024,6,110
471345,2024-10-31,2024-05-08,001,0125,COMPRAVENTA,2024,10,110
471462,2024-07-31,2015-08-04,001,0125,COMPRAVENTA,2024,7,110
471542,2024-12-31,2005-04-14,001,0125,COMPRAVENTA,2024,12,110
471784,2024-11-30,2013-05-29,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,11,110
471840,2024-11-30,2007-03-16,001,0109,ADJUDICACION EN SUCESION,2024,11,110
472116,2023-11-30,2020-08-22,001,0125,COMPRAVENTA,2023,11,110
472346,2024-07-31,2015-04-22,001,0125,COMPRAVENTA,2024,7,110
472408,2025-01-31,2021-08-03,001,0125,COMPRAVENTA,2025,1,110
472507,2025-02-28,2009-05-28,01N,0109,ADJUDICACION EN SUCESION,2025,2,110
472965,2024-10-31,2010-10-13,001,0125,COMPRAVENTA,2024,10,110
473204,2025-03-31,2006-02-09,001,0125,COMPRAVENTA,2025,3,110
473587,2023-12-31,2014-02-25,001,0125,COMPRAVENTA,2023,12,110
474306,2024-08-31,2008-08-29,001,0125,COMPRAVENTA,2024,8,110
474456,2024-05-31,2024-05-20,01N,0125,COMPRAVENTA,2024,5,110
474560,2024-06-30,2017-06-14,001,0109,ADJUDICACION EN SUCESION,2024,6,110
474851,2024-12-31,2004-02-03,001,0125,COMPRAVENTA,2024,12,110
474939,2024-05-31,2009-05-08,01N,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,5,110
475147,2024-07-31,2010-03-01,001,0125,COMPRAVENTA,2024,7,110
475457,2024-12-31,2011-08-29,001,0125,COMPRAVENTA,2024,12,110
475723,2024-11-30,2023-04-11,001,0125,COMPRAVENTA,2024,11,110
475792,2024-04-30,2024-04-22,001,0125,COMPRAVENTA,2024,4,110
476173,2024-08-31,2013-09-13,001,0125,COMPRAVENTA,2024,8,110
476201,2024-08-31,2013-09-13,001,0125,COMPRAVENTA,2024,8,110
476219,2025-03-31,2023-07-05,001,0125,COMPRAVENTA,2025,3,110
476486,2024-10-31,2006-05-03,001,0125,COMPRAVENTA,2024,10,110
476615,2025-03-31,2012-08-29,001,0125,COMPRAVENTA,2025,3,110
477174,2024-09-30,2015-12-01,01N,0125,COMPRAVENTA,2024,9,110
477846,2024-04-30,2024-04-25,01N,0125,COMPRAVENTA,2024,4,110
478032,2025-01-31,2011-12-21,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,1,110
478681,2024-12-31,2013-12-04,001,0125,COMPRAVENTA,2024,12,110
479011,2024-07-31,2022-06-29,001,0125,COMPRAVENTA,2024,7,110
479093,2024-05-31,2024-05-20,001,0125,COMPRAVENTA,2024,5,110
479100,2024-07-31,2022-06-29,001,0125,COMPRAVENTA,2024,7,110
479145,2024-07-31,2022-06-29,001,0125,COMPRAVENTA,2024,7,110
479259,2024-07-31,2013-06-12,01N,0125,COMPRAVENTA,2024,7,110
479333,2024-09-30,2022-03-07,001,0125,COMPRAVENTA,2024,9,110
479603,2024-07-31,2017-07-13,001,0125,COMPRAVENTA,2024,7,110
479782,2024-11-30,2014-09-29,001,0125,COMPRAVENTA,2024,11,110
479922,2024-09-30,2021-12-02,001,0125,COMPRAVENTA,2024,9,110
480015,2024-09-30,2021-08-18,01N,0125,COMPRAVENTA,2024,9,110
480561,2024-05-31,2009-03-09,001,0109,ADJUDICACION EN SUCESION,2024,5,110
480585,2024-12-31,2020-12-10,001,0125,COMPRAVENTA,2024,12,110
480616,2024-05-31,2009-03-09,001,0109,ADJUDICACION EN SUCESION,2024,5,110
482368,2024-09-30,2023-05-30,001,0125,COMPRAVENTA,2024,9,110
482945,2024-09-30,2022-04-25,01N,0125,COMPRAVENTA,2024,9,110
483227,2025-03-31,2024-04-08,001,0125,COMPRAVENTA,2025,3,110
483317,2023-11-30,2019-12-06,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2023,11,110
483738,2024-08-31,2024-06-18,01N,0125,COMPRAVENTA,2024,8,110
483886,2024-11-30,2018-01-31,01N,0125,COMPRAVENTA,2024,11,110
484087,2024-10-31,2023-04-11,01N,0125,COMPRAVENTA,2024,10,110
484257,2024-10-31,2012-07-27,001,0125,COMPRAVENTA,2024,10,110
484484,2023-12-31,2019-10-24,001,0125,COMPRAVENTA,2023,12,110
484529,2024-07-31,2011-10-11,001,0125,COMPRAVENTA,2024,7,110
484835,2024-07-31,2009-05-12,001,0125,COMPRAVENTA,2024,7,110
485159,2024-12-31,2023-01-11,001,0125,COMPRAVENTA,2024,12,110
485295,2024-08-31,2022-12-05,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,8,110
486293,2025-01-31,2024-03-15,001,0125,COMPRAVENTA,2025,1,110
486717,2024-11-30,2023-08-23,001,0125,COMPRAVENTA,2024,11,110
487399,2024-09-30,2006-12-27,001,0125,COMPRAVENTA,2024,9,110
488013,2025-03-31,2025-03-06,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2025,3,110
488410,2024-10-31,2018-04-06,001,0125,COMPRAVENTA,2024,10,110
488837,2025-01-31,2016-12-20,01N,0125,COMPRAVENTA,2025,1,110
489203,2024-06-30,2004-05-12,01N,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,6,110
489363,2024-04-30,2020-12-10,001,0125,COMPRAVENTA,2024,4,110
489671,2024-04-30,2004-08-27,001,0125,COMPRAVENTA,2024,4,110
489831,2024-10-31,2005-11-04,001,0125,COMPRAVENTA,2024,10,110
490006,2024-11-30,2014-07-21,001,0125,COMPRAVENTA,2024,11,110
490202,2024-11-30,2006-02-01,001,0109,ADJUDICACION EN SUCESION,2024,11,110
490226,2024-11-30,2006-02-01,001,0109,ADJUDICACION EN SUCESION,2024,11,110
490310,2024-05-31,2015-06-04,001,0125,COMPRAVENTA,2024,5,110
490897,2025-03-31,2014-06-24,001,0125,COMPRAVENTA,2025,3,110
490964,2024-09-30,2023-03-16,001,0125,COMPRAVENTA,2024,9,110
491763,2025-02-28,2025-02-14,01N,0125,COMPRAVENTA,2025,2,110
492713,2024-04-30,2006-02-27,001,0109,ADJUDICACION EN SUCESION,2024,4,110
492953,2024-12-31,2021-09-15,001,0125,COMPRAVENTA,2024,12,110
492956,2024-12-31,2021-09-15,001,0125,COMPRAVENTA,2024,12,110
493207,2024-04-30,2024-04-18,001,0125,COMPRAVENTA,2024,4,110
493820,2024-11-30,2024-11-27,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,11,110
493913,2024-12-31,2017-08-01,001,0125,COMPRAVENTA,2024,12,110
494075,2023-11-30,2016-07-19,001,0125,COMPRAVENTA,2023,11,110
494149,2024-05-31,2013-12-26,001,0125,COMPRAVENTA,2024,5,110
494325,2025-01-31,2025-01-28,001,0125,COMPRAVENTA,2025,1,110
494468,2025-01-31,2016-09-21,001,0125,COMPRAVENTA,2025,1,110
494923,2024-10-31,2004-03-18,001,0125,COMPRAVENTA,2024,10,110
495017,2024-10-31,2004-03-18,001,0125,COMPRAVENTA,2024,10,110
495030,2025-01-31,2023-05-09,001,0125,COMPRAVENTA,2025,1,110
495106,2024-09-30,2008-11-24,001,0125,COMPRAVENTA,2024,9,110
495264,2023-12-31,2014-01-28,01N,0125,COMPRAVENTA,2023,12,110
495420,2025-02-28,2008-08-13,001,0109,ADJUDICACION EN SUCESION,2025,2,110
495448,2025-02-28,2008-08-13,001,0109,ADJUDICACION EN SUCESION,2025,2,110
495488,2025-02-28,2008-08-13,001,0109,ADJUDICACION EN SUCESION,2025,2,110
495638,2024-11-30,2020-02-22,001,0125,COMPRAVENTA,2024,11,110
495722,2024-04-30,2020-12-11,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,4,110
495907,2024-12-31,2016-10-20,001,0125,COMPRAVENTA,2024,12,110
496207,2024-07-31,2006-10-23,001,0125,COMPRAVENTA,2024,7,110
496265,2024-07-31,2006-06-23,001,0109,ADJUDICACION EN SUCESION,2024,7,110
496960,2024-08-31,2017-05-18,001,0125,COMPRAVENTA,2024,8,110
497220,2023-12-31,2013-07-25,001,0125,COMPRAVENTA,2023,12,110
497421,2025-03-31,2013-12-13,001,0125,COMPRAVENTA,2025,3,110
497644,2025-01-31,2004-09-01,001,0110,ADJUDICACION LIQUIDACION DE LA COMUNIDAD,2025,1,110
498075,2024-07-31,2018-05-21,001,0109,ADJUDICACION EN SUCESION,2024,7,110
498860,2024-10-31,2011-02-16,001,0125,COMPRAVENTA,2024,10,110
498984,2024-12-31,2014-09-12,001,0125,COMPRAVENTA,2024,12,110
499238,2024-01-31,2018-09-07,001,0109,ADJUDICACION EN SUCESION,2024,1,110
499417,2024-12-31,2004-02-25,001,0125,COMPRAVENTA,2024,12,110
500180,2025-01-31,2010-02-01,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,1,110
500257,2024-11-30,2024-11-07,001,0125,COMPRAVENTA,2024,11,110
500369,2025-01-31,2017-06-29,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,1,110
500410,2024-11-30,2024-11-07,001,0125,COMPRAVENTA,2024,11,110
500772,2024-07-31,2020-03-13,001,0125,COMPRAVENTA,2024,7,110
500784,2024-07-31,2020-03-13,001,0125,COMPRAVENTA,2024,7,110
501069,2024-05-31,2010-08-18,001,0125,COMPRAVENTA,2024,5,110
501132,2023-11-30,2011-10-04,001,0125,COMPRAVENTA,2023,11,110
501191,2023-11-30,2011-10-04,001,0125,COMPRAVENTA,2023,11,110
502491,2025-03-31,2016-07-06,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,3,110
502844,2025-01-31,2024-01-11,001,0125,COMPRAVENTA,2025,1,110
503103,2024-08-31,2006-06-12,001,0125,COMPRAVENTA,2024,8,110
503249,2025-01-31,2025-01-21,001,0125,COMPRAVENTA,2025,1,110
503846,2025-01-31,2022-04-26,001,0125,COMPRAVENTA,2025,1,110
503887,2024-10-31,2024-05-08,001,0125,COMPRAVENTA,2024,10,110
504054,2024-12-31,2004-12-15,001,0109,ADJUDICACION EN SUCESION,2024,12,110
504220,2024-05-31,2009-11-13,001,0125,COMPRAVENTA,2024,5,110
504338,2024-06-30,2012-09-10,001,0125,COMPRAVENTA,2024,6,110
504359,2024-06-30,2012-09-10,001,0125,COMPRAVENTA,2024,6,110
504385,2024-06-30,2012-09-10,001,0125,COMPRAVENTA,2024,6,110
504667,2024-04-30,2024-04-23,001,0125,COMPRAVENTA,2024,4,110
504809,2025-03-31,2017-01-25,001,0125,COMPRAVENTA,2025,3,110
505337,2025-01-31,2021-10-01,001,0125,COMPRAVENTA,2025,1,110
505450,2024-05-31,2020-01-21,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,5,110
505587,2024-06-30,2013-09-09,001,0125,COMPRAVENTA,2024,6,110
506139,2024-07-31,2012-02-24,001,0125,COMPRAVENTA,2024,7,110
506284,2024-11-30,2019-02-28,001,0108,ADJUDICACION EN REMATE,2024,11,110
506522,2024-12-31,2019-07-09,001,0125,COMPRAVENTA,2024,12,110
506916,2024-07-31,2017-05-30,001,0125,COMPRAVENTA,2024,7,110
507084,2024-04-30,2011-07-12,001,0125,COMPRAVENTA,2024,4,110
507356,2025-02-28,2011-10-12,001,0125,COMPRAVENTA,2025,2,110
507467,2025-01-31,2006-10-05,001,0125,COMPRAVENTA,2025,1,110
507483,2025-01-31,2010-10-26,001,0125,COMPRAVENTA,2025,1,110
507512,2023-12-31,2010-05-18,001,0125,COMPRAVENTA,2023,12,110
507574,2023-12-31,2006-02-20,001,0125,COMPRAVENTA,2023,12,110
507605,2023-12-31,2006-02-20,001,0125,COMPRAVENTA,2023,12,110
507628,2024-05-31,2011-12-27,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,5,110
507814,2023-12-31,2023-12-27,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2023,12,110
508156,2023-11-30,2023-11-28,001,0125,COMPRAVENTA,2023,11,110
508617,2024-12-31,2003-11-18,001,0125,COMPRAVENTA,2024,12,110
509218,2023-12-31,2021-11-30,001,0125,COMPRAVENTA,2023,12,110
509844,2025-03-31,2007-11-01,001,0125,COMPRAVENTA,2025,3,110
510772,2024-08-31,2004-07-27,001,0125,COMPRAVENTA,2024,8,110
510794,2024-09-30,2012-04-17,001,0125,COMPRAVENTA,2024,9,110
510890,2024-07-31,2024-07-30,001,0125,COMPRAVENTA,2024,7,110
511050,2024-04-30,2021-07-26,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,4,110
511150,2025-03-31,2016-11-24,001,0125,COMPRAVENTA,2025,3,110
511250,2024-12-31,2011-12-12,001,0144,PERMUTA,2024,12,110
511402,2024-09-30,2018-05-11,001,0125,COMPRAVENTA,2024,9,110
511608,2025-03-31,2015-02-21,001,0125,COMPRAVENTA,2025,3,110
511773,2024-07-31,2024-07-22,001,0125,COMPRAVENTA,2024,7,110
511843,2024-07-31,2024-07-22,001,0125,COMPRAVENTA,2024,7,110
511971,2025-03-31,2016-04-07,001,0125,COMPRAVENTA,2025,3,110
512414,2025-01-31,2007-03-22,001,0125,COMPRAVENTA,2025,1,110
512557,2025-03-31,2024-05-20,001,0125,COMPRAVENTA,2025,3,110
512576,2025-01-31,2018-05-11,001,0125,COMPRAVENTA,2025,1,110
512911,2024-10-31,2006-01-27,001,0125,COMPRAVENTA,2024,10,110
513070,2025-03-31,2013-09-17,001,0125,COMPRAVENTA,2025,3,110
513337,2025-01-31,2007-08-03,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2025,1,110
513396,2024-10-31,2008-07-22,001,0125,COMPRAVENTA,2024,10,110
513910,2024-08-31,2014-09-02,001,0125,COMPRAVENTA,2024,8,110
514439,2025-03-31,2015-11-11,001,0125,COMPRAVENTA,2025,3,110
514767,2024-12-31,2007-05-17,001,0125,COMPRAVENTA,2024,12,110
515068,2025-01-31,2016-05-02,001,0125,COMPRAVENTA,2025,1,110
515352,2024-10-31,2015-03-18,001,0125,COMPRAVENTA,2024,10,110
515549,2024-07-31,2010-01-27,001,0125,COMPRAVENTA,2024,7,110
515815,2025-02-28,2024-05-29,001,0125,COMPRAVENTA,2025,2,110
515980,2025-01-31,2024-11-01,001,0125,COMPRAVENTA,2025,1,110
516049,2024-10-31,2016-10-26,001,0109,ADJUDICACION EN SUCESION,2024,10,110
516319,2024-06-30,2024-06-28,001,0125,COMPRAVENTA,2024,6,110
516704,2025-03-31,2015-12-09,001,0125,COMPRAVENTA,2025,3,110
516840,2025-03-31,2015-12-09,001,0125,COMPRAVENTA,2025,3,110
516961,2024-06-30,2016-04-21,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,6,110
517321,2024-05-31,2014-03-28,001,0125,COMPRAVENTA,2024,5,110
517402,2024-11-30,2018-01-29,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,11,110
517628,2024-10-31,2006-02-27,001,0125,COMPRAVENTA,2024,10,110
517739,2025-03-31,2013-03-18,001,0125,COMPRAVENTA,2025,3,110
517815,2024-11-30,2010-08-05,001,0125,COMPRAVENTA,2024,11,110
518036,2024-11-30,2024-05-02,001,0125,COMPRAVENTA,2024,11,110
518829,2025-03-31,2006-06-08,001,0125,COMPRAVENTA,2025,3,110
518926,2025-03-31,2006-06-08,001,0125,COMPRAVENTA,2025,3,110
519275,2024-04-30,2021-07-26,001,0168,TRANSFERENCIA DE DOMINIO A TITULO DE LEASING HABITACIONAL DE VIVIENDA FAMILIAR,2024,4,110
519438,2024-09-30,2024-09-23,001,0125,COMPRAVENTA,2024,9,110
519616,2024-04-30,2013-12-19,001,0125,COMPRAVENTA,2024,4,110
519642,2024-12-31,2019-02-26,001,0125,COMPRAVENTA,2024,12,110
519645,2024-12-31,2020-08-27,001,0125,COMPRAVENTA,2024,12,110
519648,2024-12-31,2019-05-06,001,0125,COMPRAVENTA,2024,12,110
519651,2024-11-30,2013-12-16,001,0125,COMPRAVENTA,2024,11,110
519654,2024-12-31,2020-08-27,001,0125,COMPRAVENTA,2024,12,110
520107,2024-07-31,2005-02-15,001,0125,COMPRAVENTA,2024,7,110
520432,2025-03-31,2003-11-12,001,0125,COMPRAVENTA,2025,3,110
521058,2024-04-30,2020-12-11,001,0112,ADJUDICACION LIQUIDACION SOCIEDAD CONYUGAL,2024,4,110
521143,2024-12-31,2012-01-20,001,0125,COMPRAVENTA,2024,12,110
521516,2023-11-30,2013-05-23,001,0125,COMPRAVENTA,2023,11,110
521538,2023-11-30,2013-05-23,001,0125,COMPRAVENTA,2023,11,110
522038,2024-07-31,2023-11-14,001,0125,COMPRAVENTA,2024,7,110
522092,2024-07-31,2023-11-14,001,0125,COMPRAVENTA,2024,7,110
522485,2024-10-31,2007-08-16,001,0125,COMPRAVENTA,2024,10,110
522613,2024-10-31,2007-12-12,001,0125,COMPRAVENTA,2024,10,110
